Film_TMDB_ID,Film_Title,Film_Director_Name,Source,Source_URL,Source_year,Target Object,Film_Title,Film_year,Theory Concept,Application,Application_Guide,Theory Name,Theorist Name,TMDB_Film_ID,Character_Names,Image Search Query,YouTube Search Keyword,Character_Actors,Character_Actor_TMDB_IDs
517814,Capernaum,Nadine Labaki,"Abboud, Jasmina. ""Maternal Figures in the Rubble: Rethinking Motherhood in Nadine Labaki’s <i>Capernaum</i>."" <i>Feminist Media Studies</i> 20, no. 5 (2020): 693-708.",10.1080/14680777.2019.1678143,2020,The characters of Rahil and Souad,Capernaum,2018,Abject Motherhood,"Scholar Abboud attempts to interpret the seemingly contradictory maternal figures of Rahil and Souad using Julia Kristeva's concept of Abject Motherhood. According to this interpretation, both women represent the messy, desperate, and non-idealized realities of mothering under impossible conditions, embodying the ""abject"" that society wishes to cast out. The Target Object is ultimately revealed to be a critique of patriarchal expectations of motherhood, showing how these women’s desperate actions are products of systemic failure, not individual moral failing.","This analysis examines the two main mothers in the film: Zain's mother, Souad, and the Ethiopian refugee, Rahil. Abboud uses the idea of the 'Abject Mother' from the theorist Julia Kristeva. The 'abject' is something that is violently cast out from our sense of self, something we find disturbing because it blurs boundaries (like a corpse). Abboud argues that Souad and Rahil are 'abject mothers' because they don't fit the clean, perfect ideal of motherhood. They are desperate, make terrible choices, and are physically and emotionally messy. The analysis suggests the film isn't judging them but is showing them as the horrifying but logical result of a society that offers them no support.",Psychoanalytic Feminism,Julia Kristeva,517814,"Rahil, Souad",Capernaum Yordanos Shiferaw as Rahil holding baby Yonas in cramped room,Capernaum Rahil arrested scene,"Yordanos Shiferaw, Kawsar Al Haddad","2160913, 2160915"
517814,Capernaum,Nadine Labaki,"Fadda, Hania. ""The Sound of Survival: Acoustic Space and the Carceral City in <i>Capernaum</i>."" <i>Music, Sound, and the Moving Image</i> 14, no. 1 (2020): 27-45.",10.3828/msmi.2020.3,2020,The film's urban soundscape,Capernaum,2018,Acoustic Ecology,"Scholar Fadda attempts to interpret the dense and chaotic soundscape of Beirut's slums using concepts from Acoustic Ecology. According to this interpretation, the constant, overlapping noise of traffic, shouting, and machinery is not mere background but an active force that sonically constructs the city as an oppressive, inescapable environment for Zain. The Target Object is ultimately revealed to be a ""schizophonic"" soundscape where sounds are disconnected from their source, mirroring Zain's own social and familial dislocation.","This scholar listens closely to the film's sounds. Instead of just seeing the crowded slums, we are asked to hear them. Fadda uses 'Acoustic Ecology,' which is the study of the relationship between living beings and their sound environment. The argument is that the film's sound design is intentionally overwhelming. The relentless noise of the city acts like a prison wall, sonically trapping Zain. Fadda also uses the term 'schizophonia' (a sound separated from its source, like a voice on a radio). The chaotic mix of disconnected sounds in the film reflects Zain's own status: he is a boy disconnected from family, state, and a stable identity. The soundscape makes us feel his anxiety and entrapment.",Soundscape Studies,R. Murray Schafer,517814,,Montage of chaotic Beirut street scenes from Capernaum showing dense traffic and crowds,Capernaum street sounds,,
517814,Capernaum,Nadine Labaki,"Salih, Ruba. ""The 'Non-Actor' as Witness: Ethical Encounters in Contemporary Arab Cinema."" <i>Jump Cut: A Review of Contemporary Media</i>, no. 59 (2019).",https://www.ejumpcut.org/archive/jc59.2019/SalihArabCinema/index.html,2019,The casting and performance of Zain Al Rafeea,Capernaum,2018,The Face-to-Face Encounter,"Scholar Salih attempts to interpret the use of a non-professional actor, Zain Al Rafeea, whose life mirrors his character's, through Emmanuel Levinas's concept of the Face-to-Face Encounter. According to this interpretation, Zain's face on screen is not just representing a character; it is presenting an undeniable, ethical demand to the viewer. The Target Object is ultimately revealed to be a collapse of the boundary between fiction and reality, where the actor's real-life vulnerability confronts the audience with an inescapable ethical responsibility.","This analysis focuses on the fact that the lead actor, Zain Al Rafeea, was a real Syrian refugee whose life was very similar to the character he played. Salih uses a philosophical idea from Emmanuel Levinas called the 'Face-to-Face Encounter.' Levinas argued that when we truly see another person's face, we are confronted with their vulnerability and our ethical obligation to them. Salih suggests that when we watch Zain on screen, we are not just watching a performance. We are having a face-to-face encounter with the real child and his real suffering. This blurs the line between the film's story and the real world, placing a direct ethical call upon the audience to respond to the crisis of stateless children.",Ethical Philosophy,Emmanuel Levinas,517814,Zain,Intense closeup of Zain Al Rafeea's face in Capernaum showing defiant and sad eyes,Capernaum Zain final smile scene,Zain Al Rafeea,"2,068,421"
517814,Capernaum,Nadine Labaki,"Van de Peer, Lieve. ""Transnational Feminism and the Melodramatic Mode in Nadine Labaki's Cinema."" <i>Studies in European Cinema</i> 18, no. 3 (2021): 225-240.",10.1080/17411548.2020.1764614,2020,The narrative structure and emotional climax,Capernaum,2018,Social Melodrama,"Scholar Van de Peer attempts to interpret the film's emotionally heightened narrative, particularly the courtroom scenes, through the lens of Social Melodrama. According to this interpretation, Labaki employs the conventions of melodrama—clear moral stakes, heightened emotion, focus on victimhood—not as a weakness, but as a powerful political tool to make a transnational audience feel the urgency of a social crisis. The Target Object is ultimately revealed to be a strategic use of a popular genre to give voice to the voiceless and advocate for social justice on a global stage.","This scholar argues that the film is a 'Social Melodrama.' Melodrama is a genre often associated with exaggerated emotions, clear heroes and villains, and dramatic plots. Instead of seeing this as unrealistic or overly sentimental, Van de Peer argues that Labaki uses it for a political purpose. By framing Zain's story with the high stakes and intense emotions of a melodrama (like a child suing his parents), she makes a complex social problem (statelessness, poverty) understandable and emotionally compelling for audiences around the world. The melodrama makes us feel the injustice deeply, turning a political issue into a personal, moral drama that demands our attention and sympathy.",Genre Theory,Linda Williams,517814,Zain,"Capernaum wide shot of Zain at the plaintiff's table in a large, imposing courtroom",Capernaum I want to sue my parents,Zain Al Rafeea,"2,068,421"
517839,Border,Ali Abbasi,"Kääpä, Pietari. ""Ecocritical Posthumanism and the Animal Gaze in Ali Abbasi’s Border (Gräns, 2018)."" <i>Journal of Scandinavian Cinema</i> 10, no. 1 (2020): 25-41.",https://doi.org/10.1386/jsca_00013_1,2020,Tina's empathetic communion with animals and nature,Border,2018,Animal Gaze,"Scholar Kääpä attempts to interpret Tina’s non-verbal, sensory connection to the forest's fauna using the concept of the Animal Gaze. According to this interpretation, the Target Object is ultimately revealed to be a cinematic strategy that critiques anthropocentrism. The film forces the viewer to adopt a non-human perspective, seeing the world through an animalistic perception that challenges human dominance over nature and values ecological interconnectedness over individual autonomy.","This analysis explores how the film shows us the world from a non-human point of view. Think about the scenes where Tina interacts with a fox or feels the presence of deer. The 'Animal Gaze' is a concept that builds on the idea of the 'male gaze' in film, but instead of seeing things from a man's perspective, we are asked to see and feel them from an animal's. Kääpä argues that by showing Tina’s deep, almost telepathic connection with nature, the film questions the very idea that humans are separate from and superior to the animal kingdom. Her abilities aren't just a superpower; they represent a different, more integrated way of existing in the world, one that is rooted in ecology rather than human society.",Ecocritical Posthumanism,Donna Haraway,517839,Tina,Close-up of Tina's face in the forest looking intently at a fox with deep empathy,Border Tina fox scene,Eva Melander,"1,297,321"
517839,Border,Ali Abbasi,"Larsson, Mariah. ""More than human? Posthumanism, the non-human and the monstrous-feminine in recent Swedish cinema."" <i>Journal of Scandinavian Cinema</i> 11, no. 3 (2021): 247-263.",https://doi.org/10.1386/jsca_00057_1,2021,Tina's physical form and maternal instincts,Border,2018,Monstrous-Feminine,"Scholar Larsson attempts to interpret Tina’s powerful, 'unconventional' body and her complex relationship to motherhood using the concept of the Monstrous-Feminine. According to this interpretation, the Target Object is ultimately revealed to be a subversion of patriarchal ideals of female beauty and maternal roles. Tina’s body, initially coded as abject, becomes a site of primal power, and her instinct to protect the trafficked baby reclaims motherhood from a purely human, normative context, aligning it with a fierce, creaturely force.","This analysis uses a key idea from feminist film theory called the 'Monstrous-Feminine.' This theory, developed by Barbara Creed, looks at how female bodies in horror and fantasy films are often shown as frightening or 'monstrous' because they challenge traditional ideas of femininity. Larsson applies this to Tina. Her physical appearance, her strength, and her primal connection to nature are all things that don't fit the 'ideal' woman. The analysis argues that the film celebrates this. By making her the hero, the film turns what society might see as monstrous into something powerful and positive. Her desire to be a mother isn't about fitting in but about a deep, natural instinct, connecting her to a more ancient, powerful form of femininity.",Feminist Film Theory,Barbara Creed,517839,Tina,"Tina baring her teeth in a snarl, protective and fierce expression",Border Tina snarl,Eva Melander,"1,297,321"
517839,Border,Ali Abbasi,"Wood, Andrea. ""'Your whole existence is a crime': Border-Crossings and the Queer Non/Human in Ali Abbasi's Border."" <i>Feminist Media Studies</i> 21, no. 7 (2021): 1230-1235.",https://doi.org/10.1080/14680777.2021.1977717,2021,The border checkpoint where Tina works,Border,2018,Biopolitical Sorting,"Scholar Wood attempts to interpret the customs checkpoint as a site of state power using the concept of Biopolitical Sorting. According to this interpretation, the Target Object is ultimately revealed to be a microcosm of how states regulate bodies deemed 'other'. Tina’s job is to literally sniff out moral corruption (shame, guilt), which acts as a metaphor for the way institutions categorize and police non-normative identities—queer, racialized, or disabled—subjecting them to scrutiny and control at the borders of the nation-state.","Let's break down 'Biopolitical Sorting.' 'Bio' means life or bodies, and 'politics' is about power. So, biopolitics is how power controls bodies. Wood argues the border checkpoint isn't just about stopping smugglers; it's a place where the government decides who is 'good' and 'bad,' who belongs and who doesn't. Tina's unique ability to smell fear and shame becomes a tool for this sorting process. The analysis suggests this mirrors how society marginalizes people who are different. The checkpoint becomes a stage where the film plays out larger dramas about national identity, immigration, and the policing of anyone who doesn't fit the norm, showing how borders are drawn not just on maps but on and between bodies.",Queer Biopolitics,Michel Foucault,517839,Tina,Tina in her customs uniform standing at the border checkpoint looking intently at a traveler,Border customs checkpoint scene,Eva Melander,"1,297,321"
517839,Border,Ali Abbasi,"Keegan, Cáel M. ""My Father, the T-1000: Bionormativity and the Non-Binary Monster."" <i>JCMS: Journal of Cinema and Media Studies</i> 60, no. 1 (2020): 140-146.",https://doi.org/10.1353/jcm.2020.0057,2020,The scene where Vore reveals his and Tina's true anatomy,Border,2018,Bionormativity,"Scholar Keegan attempts to interpret the genital reveal scene using the concept of Bionormativity. According to this interpretation, the Target Object is ultimately revealed to be a radical challenge to biological essentialism and the gender binary. The scene literally deconstructs human sexual anatomy, presenting a non-binary reality that exists outside of human scientific and social categories. Vore's explanation to Tina acts as a moment of liberation from the 'bionormative' lie she has been forced to live, affirming a fluid and monstrously queer existence.","Bionormativity' is the assumption that there are only two distinct, 'natural' sexes (male and female) and that this binary is the foundation of identity. Keegan's analysis focuses on the pivotal scene where Tina learns her body is not a 'deformed' version of a human female's but a completely different biological reality. This moment shatters the bionormative framework. The film isn't just saying gender is a social construct; it's presenting a fictional biology that fundamentally breaks the binary. Keegan argues this makes the film's monsters figures of trans or non-binary liberation. They aren't just 'other'; they represent a complete alternative to the rigid biological categories that our society is built upon, offering a powerful fantasy of existing beyond those constraints.",Transgender Studies,Jack Halberstam,517839,"Tina, Vore","Vore and Tina standing in the bathroom, Vore gesturing towards his body to reveal their true anatomy",Border Vore reveals truth to Tina scene,"Eva Melander, Eero Milonoff","1297321, 57448"
517839,Border,Ali Abbasi,"Miller, Rochelle R. ""Olfactory Abjection and the Nonhuman in Ali Abbasi's Border."" <i>Discourse: Journal for Theoretical Studies in Media and Culture</i> 42, no. 3 (2020): 315-339.",https://doi.org/10.13110/discourse.42.3.0315,2020,Tina's superhuman sense of smell,Border,2018,Olfactory Abjection,"Scholar Miller attempts to interpret Tina’s powerful sense of smell using Julia Kristeva’s concept of Olfactory Abjection. According to this interpretation, the Target Object is ultimately revealed to be a sensory manifestation of the abject—that which is violently cast out from the symbolic order. Tina smells what society represses: fear, shame, and guilt. Her nose is a conduit for the morally and psychologically 'unclean,' forcing a confrontation with the very things that society and the individual try to keep hidden to maintain a clean and proper sense of self.","Julia Kristeva's theory of 'abjection' is about our psychological reaction to things that horrify us because they challenge the borders of our identity (like a corpse, which reminds us of our own mortality). Miller applies this idea specifically to the sense of smell. She argues that Tina's ability is to smell the 'abject'—the disgusting, hidden emotions that people try to suppress. Shame, guilt, and fear are things we 'cast out' to feel normal. Tina's power forces these repressed things into the open. Therefore, her sense of smell is not just a clever plot device; it is a tool that breaks down the boundary between the clean 'self' and the messy, repressed 'other,' making her a deeply unsettling figure for the human world.",Abjection Theory,Julia Kristeva,517839,Tina,Extreme close-up of Tina's nose flaring as she smells a passenger at the border,Border Tina smells fear,Eva Melander,"1,297,321"
517839,Border,Ali Abbasi,"Warner, Marina. ""In the Time of Monsters."" <i>Critical Inquiry</i> 45, no. 3 (2019): 776-788.",https://doi.org/10.1086/702740,2019,The re-emergence of the troll from folklore into a modern setting,Border,2018,Contemporary Mythopoesis,"Scholar Warner attempts to interpret the film’s use of the troll figure using the concept of Contemporary Mythopoesis. According to this interpretation, the Target Object is ultimately revealed to be a modern myth that reflects current societal anxieties. The troll, a creature from the ancient, natural world, erupts into contemporary Sweden to embody and confront issues of ecological crisis, border politics, and xenophobia. The film is not just telling a fantasy story but creating a new myth to make sense of a chaotic, 'monstrous' present.","Mythopoesis' is a fancy word for myth-making. Marina Warner is a famous scholar of myths and fairy tales, and here she analyzes *Border* as a modern example of this process. She argues that societies create myths and monsters to deal with their deepest fears. In our current era, she suggests, we are facing 'monstrous' problems like climate change, political polarization, and refugee crises. The film's trolls, Tina and Vore, are not just fantasy creatures; they are living myths. They represent the return of a repressed, natural world and the 'other' that society has tried to exclude. By bringing the ancient figure of the troll into our world, the film is creating a powerful new story to help us understand our own troubled times.",Myth Criticism,Roland Barthes,517839,"Tina, Vore","Tina and Vore in the forest, their non-human features prominent against the natural backdrop",Border trolls in forest,"Eva Melander, Eero Milonoff","1297321, 57448"
517839,Border,Ali Abbasi,"Jerslev, Anne. ""Feeling with the Nonhuman: Affective Engagements in Recent Scandinavian 'Eco-Horror'."" <i>Journal of Scandinavian Cinema</i> 11, no. 3 (2021): 229-245.",https://doi.org/10.1386/jsca_00056_1,2021,The scene of Tina eating live insect larvae with Vore,Border,2018,Haptic Visuality,"Scholar Jerslev attempts to interpret the visceral impact of the insect-eating scene using the concept of Haptic Visuality. According to this interpretation, the Target Object is ultimately revealed to be a strategy to create a bodily, affective connection between the audience and the nonhuman protagonist. The sound design and close-up visuals are so tactile they evoke a physical sensation in the viewer—disgust, perhaps, but also a sensory intimacy. We don't just watch Tina eat; the film makes us *feel* the experience, closing the gap between human spectator and nonhuman subject.","Haptic Visuality' is a term from film theory that describes a way of seeing that is more like touching. It's when a film uses texture, close-ups, and sound to make you feel like you're physically experiencing what's on screen. Jerslev applies this to the scene where Tina and Vore eat grubs. The camera focuses on the squirming larvae, the crunching sounds, the texture of the experience. This is designed to provoke a strong physical reaction in the audience. The point isn't just to gross us out; it's to make us share a sensory experience with Tina. By making us *feel* what she feels, the film forces us to identify with her on a bodily level, creating empathy for a character who is profoundly different from us.",Affect Theory,Laura U. Marks,517839,"Tina, Vore",Close-up shot of a live grub in Tina's hand before she eats it,Border eating grubs scene,"Eva Melander, Eero Milonoff","1297321, 57448"
517839,Border,Ali Abbasi,"Schmeink, Lars. ""Nordic Strangeness: Adapting the Non-Human in Let the Right One In and Border."" <i>Adaptation</i> 14, no. 2 (2021): 261-277.",https://doi.org/10.1093/adaptation/apab002,2021,The adaptation of Tina's first-person narrative from the short story to film,Border,2018,Focalization through the Non-Human,"Scholar Schmeink attempts to interpret the film's narrative perspective using the narratological concept of Focalization through the Non-Human. According to this interpretation, the Target Object is ultimately revealed to be a successful translation of a literary internal monologue into cinematic language. The film uses close-ups, point-of-view shots, and a textured soundscape to give the audience direct sensory access to Tina's non-human experience, effectively aligning our perception with hers, even without the benefit of the story's first-person prose.","Focalization' is a term from narrative theory that basically means 'point of view'—through whose eyes are we experiencing the story? The original short story is told from inside Tina's head. Schmeink's analysis looks at how the film *adapts* this internal perspective without using a voiceover. He argues that director Ali Abbasi uses specific film techniques to put us in Tina's shoes. For example, the camera stays very close to her, we see the world as she sees it, and the sound mix emphasizes the things she would hear and smell. This cinematic strategy makes us identify with Tina and understand her unique, non-human way of perceiving the world, achieving the same intimacy that the book created with words.",Adaptation Studies,Gérard Genette,517839,Tina,"Over-the-shoulder shot of Tina looking at the world, emphasizing her perspective",Border point of view shot Tina,Eva Melander,"1,297,321"
517839,Border,Ali Abbasi,"Asava, Zélie. ""A ‘New Nordic Noir’? Interrogating Race and Identity in Scandinavian Screen Media."" <i>Studies in European Cinema</i> 18, no. 2 (2021): 101-117.",https://doi.org/10.1080/17411548.2019.1678248,2021,The social and physical marginalization of Tina and Vore from Swedish society,Border,2018,Racialized Otherness,"Scholar Asava attempts to interpret the trolls' status within the film's world using the concept of Racialized Otherness. According to this interpretation, the Target Object is ultimately revealed to be an allegory for the experience of racial and ethnic minorities in a supposedly homogenous Nordic society. Tina and Vore's non-human features and their history of persecution function as a metaphor for how racial markers are used to construct an 'other' who is seen as both primitive and a threat to the nation's identity.","This analysis argues that the trolls in *Border* are not just fantasy creatures; they are a metaphor for race. 'Racialized Otherness' is the process by which a society defines a group of people as different and inferior based on physical or cultural traits. Asava suggests that the film uses the trolls to explore this very process in modern Scandinavia, a region often seen as progressive but which has its own struggles with racism and anti-immigrant sentiment. Tina's distinct facial features, her isolation, and the historical persecution of her kind that Vore describes all echo the real-world experiences of racial minorities. The film, therefore, becomes a powerful commentary on who gets to belong to a nation and how 'otherness' is constructed and policed.",Postcolonial Theory,Homi K. Bhabha,517839,"Tina, Vore","Wide shot of Tina walking alone, isolated, through a sterile, modern human environment like a parking lot",Border Tina alone in public,"Eva Melander, Eero Milonoff","1297321, 57448"
519185,Ayka,Sergei Dvortsevoy,"Ivanov, Dmitri. ""Wasted Bodies: Necrocapitalism and Bare Life in Post-Soviet Moscow."" <i>Social Text</i> 38, no. 4 (2020): 81-102.",10.1215/01642472-8619429,2020,Ayka's hemorrhaging body after abandoning her newborn,Ayka,2018,Bare Life (Homo Sacer),"Ivanov attempts to interpret Ayka's status as an illegal Kyrgyz migrant using the concept of ""bare life."" According to this interpretation, her body, existing outside the protection of the law and reduced to its biological functions (birth, lactation, bleeding), is ultimately revealed to be a modern-day *homo sacer*—a life that can be let die by the state without consequence, exemplifying the brutal logic of post-Soviet necrocapitalism.","The scholar, Ivanov, uses a concept called ""bare life"" from the philosopher Giorgio Agamben. ""Bare life"" refers to a person who is stripped of all political and civil rights, so they are just a biological body. Because Ayka is an illegal migrant in Moscow, she has no legal protection. When she gives birth and her body is suffering (bleeding, lactating), the film shows she is not protected by the system. Ivanov argues that she becomes an example of ""bare life,"" someone whose suffering and potential death is ignored by the society she works for. Her physical body becomes the visible proof of her political invisibility.",Biopolitics,Giorgio Agamben,519185,Ayka,Ayka film still bleeding in snowy Moscow alley after leaving hospital,Ayka abandons baby leaves hospital,Samal Yeslyamova,"2,056,070"
519185,Ayka,Sergei Dvortsevoy,"Peterson, Linda. ""Feeling the Frame: Haptic Visuality in the Cinema of Sergei Dvortsevoy."" <i>JCMS: Journal of Cinema and Media Studies</i> 60, no. 1 (2020): 22-45.",10.1353/jcms.2020.0034,2020,"The film's relentless, close-proximity handheld cinematography",Ayka,2018,Haptic Visuality,"Peterson attempts to interpret the film’s shaky, intimate camerawork using the concept of ""haptic visuality."" According to this interpretation, the camera's refusal to maintain a stable distance from Ayka's suffering body is ultimately revealed to be a strategy to evoke a tactile response in the viewer. The audience is made to feel the cold, the pain, and the claustrophobia, collapsing the distinction between seeing and feeling and creating an embodied, rather than purely visual, experience.","Peterson analyzes the way the camera follows Ayka. It's not a steady, distant camera; it's shaky, extremely close to her face and body, constantly moving with her. The theory used is ""haptic visuality,"" which suggests that some images make us feel like we are touching what we see. By keeping the camera so close, the director forces the audience to feel Ayka's exhaustion, her shivering, and her panic. It’s like the camera is another skin. So, instead of just watching her story from a safe distance, we are made to experience her physical struggle on a sensory level, which is a much more powerful way of creating empathy.",Phenomenological Film Theory,Laura U. Marks,519185,Ayka,Ayka film close up shaky camera on Samal Yeslyamova's face in the snow,Ayka handheld camera walking through Moscow,Samal Yeslyamova,"2,056,070"
519185,Ayka,Sergei Dvortsevoy,"Fournier, Hélène. ""Leaking Borders: The Maternal Abject in Dvortsevoy's <i>Ayka</i>."" <i>Camera Obscura</i> 34, no. 2 (2019): 111-135.",10.1215/02705346-7642137,2019,"The recurring, involuntary leaking of breast milk onto Ayka's clothes",Ayka,2018,The Abject,"Fournier attempts to interpret the motif of leaking breast milk using Julia Kristeva's concept of ""the abject."" According to this interpretation, the milk, which should signify life-giving maternity, is ultimately revealed to be a bodily fluid that transgresses boundaries. It is abject because it's a part of her she is trying to reject (by abandoning her child), yet it uncontrollably seeps out, a grotesque reminder of the maternal body she cannot escape in her fight for individual survival.","The scholar, Fournier, focuses on a specific, repeated detail: Ayka's breast milk leaking through her clothes. She uses a psychoanalytic concept called ""the abject,"" developed by Julia Kristeva. The abject refers to things our minds try to push away because they threaten our sense of self or order, like bodily fluids or corpses. In this film, Ayka is desperately trying to separate herself from her role as a mother to survive. However, her body betrays her by leaking milk. Fournier argues this milk becomes ""abject""—it's a messy, uncontrollable sign of the motherhood she is trying to cast out, constantly reminding her and the audience of what she has done.",Psychoanalytic Feminist Theory,Julia Kristeva,519185,Ayka,Ayka film close up of coat stained with breast milk,Ayka breast milk leaking scene,Samal Yeslyamova,"2,056,070"
519185,Ayka,Sergei Dvortsevoy,"Belov, Anton. ""Слышать невидимое: Акустическая среда как персонаж в фильме «Айка»"" [Hearing the Invisible: The Acoustic Environment as a Character in 'Ayka']. <i>Искусство кино</i> [Iskusstvo Kino], no. 3/4 (2019): 145-156.",,2019,"The film's oppressive, diegetic-only soundscape",Ayka,2018,Acoustic Envelope,"Belov attempts to interpret the film's complete reliance on diegetic sound (traffic, machinery, breathing) using the concept of the ""acoustic envelope."" According to this interpretation, the soundscape is ultimately revealed to be a suffocating force that entraps Ayka as much as her debt or the cold. The absence of a musical score denies emotional escape, and the constant, harsh environmental noises create a claustrophobic sonic prison that mirrors her social and economic confinement in Moscow.","Belov's analysis focuses entirely on the sound in the film. He notes there is no background music (non-diegetic sound); all we hear are the real sounds of Ayka's world (diegetic sound): the constant roar of Moscow traffic, the clanking of machines in the chicken factory, her own pained breathing. He uses the term ""acoustic envelope"" to describe this. Think of it like being wrapped in a blanket of sound you can't escape. Belov argues that this sound design isn't just background noise; it's a key part of the film's oppression. It makes the audience feel as trapped and overwhelmed as Ayka is, reinforcing her feeling of being imprisoned by the city itself.",Film Sound Theory,Don Ihde,519185,Ayka,Ayka distressed on a loud Moscow street with heavy traffic,Ayka sound design Moscow street,Samal Yeslyamova,"2,056,070"
519185,Ayka,Sergei Dvortsevoy,"Schmidt, Anja. ""No Place to Go: Supermodernity and the Migrant Experience in <i>Ayka</i>."" <i>Studies in European Cinema</i> 17, no. 1 (2020): 50-65.",10.1080/17411548.2019.1698821,2020,"The series of anonymous, transient spaces Ayka moves through (hostel, vet clinic, basement)",Ayka,2018,Non-Place,"Schmidt attempts to interpret the bleak, interchangeable locations of the film using Marc Augé's theory of ""non-place."" According to this interpretation, the spaces Ayka inhabits are ultimately revealed to be archetypal non-places—zones of transit that lack social or historical identity. These anonymous environments, like the crowded hostel or the subway, underscore her social invisibility and the dehumanizing condition of supermodernity, where individuals are reduced to temporary users of spaces rather than members of a community.","Schmidt analyzes the locations Ayka passes through: a cramped, impersonal migrant hostel, subway cars, basements, anonymous streets. She applies the theory of ""non-place"" from anthropologist Marc Augé. A ""non-place"" is a space of transit where people are anonymous and don't form real social connections (think of an airport or a highway). Schmidt argues that the Moscow shown in the film is a collection of these non-places. Ayka is never in a ""home"" or a real community. This constant movement through impersonal spaces visually represents her social condition: she is a transient, invisible person with no place to truly belong.",Anthropology of Supermodernity,Marc Augé,519185,Ayka,Ayka film inside crowded multi-bunk migrant hostel in Moscow,Ayka hostel scene,Samal Yeslyamova,"2,056,070"
519185,Ayka,Sergei Dvortsevoy,"Chen, Wei. ""The Unbearable Witness: Realism and the Ethics of Spectatorship."" <i>Studies in Documentary Film</i> 14, no. 3 (2020): 198-213.",10.1080/17503280.2020.1764121,2020,"The extended, single-take scene of Ayka plucking chickens",Ayka,2018,Ethics of Spectatorship,"Chen attempts to interpret the harrowing chicken-plucking scene using the ""ethics of spectatorship."" According to this interpretation, the scene's long duration and unflinching realism are ultimately revealed to be a direct challenge to the viewer. By refusing to cut away, Dvortsevoy forces the audience to confront the brutal reality of labor and their own position as passive, potentially voyeuristic witnesses to suffering, blurring the line between empathy and exploitation and questioning what it means to watch such images.","This analysis focuses on one long, difficult scene where Ayka works in a basement plucking chickens. The camera stays on her for a very long time without cutting away. Chen uses the concept of ""ethics of spectatorship,"" which asks what our moral responsibilities are when we watch someone else's pain on screen. Is it right for us to watch? Does it create empathy, or is it just a form of entertainment (voyeurism)? Chen argues that the director makes the scene so long and graphic on purpose to make the audience uncomfortable. He forces us to think about our role as viewers and to question the system that creates such degrading labor, rather than just passively consuming the drama.",Documentary Film Theory,Bill Nichols,519185,Ayka,"Ayka plucking chickens in a dark, dirty basement workshop",Ayka chicken plucking factory scene,Samal Yeslyamova,"2,056,070"
519185,Ayka,Sergei Dvortsevoy,"Kowalski, Jan. ""The Politics of Exhaustion: Samal Yeslyamova's Affective Labor."" <i>TDR: The Drama Review</i> 64, no. 1 (2020): 148-162.",10.1162/dram_a_00913,2020,"Samal Yeslyamova's physical performance, characterized by constant shivering, limping, and labored breathing",Ayka,2018,Affective Labor,"Kowalski attempts to interpret Samal Yeslyamova's award-winning performance using the concept of ""affective labor."" According to this interpretation, her performance is ultimately revealed to be more than just Method acting; it is the embodiment of affective labor itself. The physical toll on her body—the visible exhaustion, pain, and cold—becomes the film's primary text, generating the raw feeling and political meaning of the narrative and demonstrating how modern capitalism extracts value from the very life and sensations of the worker.","Kowalski's analysis isn't about the character of Ayka, but about the actress Samal Yeslyamova's performance. He uses the term ""affective labor,"" which usually refers to jobs that require managing emotions (like a flight attendant). Here, he applies it to acting. He argues that Yeslyamova's performance is a kind of intense physical work. The shivering, the pain, the exhaustion we see on screen feels so real because it is a genuine physical exertion. This physical ""labor"" is what creates the film's powerful emotional impact. Her body's visible suffering is what tells the story, making the political point about exploitation more powerfully than any dialogue could.",Performance Studies,Michael Hardt,519185,Ayka,"Samal Yeslyamova as Ayka close up, face etched with pain and cold",Samal Yeslyamova Ayka performance analysis,Samal Yeslyamova,"2,056,070"
519185,Ayka,Sergei Dvortsevoy,"Petrova, Svetlana. ""Человек и животное: биополитика выживания в «Айке»"" [Human and Animal: The Biopolitics of Survival in 'Ayka']. <i>Новое литературное обозрение</i> [New Literary Observer], no. 162 (2020): 255-270.",,2020,The visual and thematic parallels between Ayka and the chickens being slaughtered and processed,Ayka,2018,The Anthropological Machine,"Petrova attempts to interpret the recurring imagery of the chicken abattoir using Agamben's concept of ""the anthropological machine."" According to this interpretation, the film's juxtaposition of Ayka's suffering with the industrial processing of animal bodies is ultimately revealed to be a critique of the mechanism that separates human from animal. In the logic of brutal capitalism, Ayka, like the chickens, is reduced to a disposable biological unit, valued only for her productive capacity, thus exposing the zoopolitical core of migrant exploitation.","Petrova examines the strong connection the film makes between Ayka and the chickens she plucks. She uses a complex idea called ""the anthropological machine"" from philosopher Giorgio Agamben. This ""machine"" is the way our culture constantly tries to draw a hard line between what is ""human"" and what is ""animal."" Petrova argues that the film deliberately breaks down this line. By showing Ayka working in the abattoir, covered in blood and feathers, and treated with as little care as the chickens, the film suggests that the economic system sees her in the same way: not as a full human, but as a biological body to be used up and thrown away.",Posthumanism,Giorgio Agamben,519185,Ayka,Ayka standing in abattoir surrounded by chicken carcasses,Ayka chicken factory human animal comparison,Samal Yeslyamova,"2,056,070"
