Film_TMDB_ID,Film_Title,Film_Director_Name,tmdb_title,tmdb_year,tmdb_director,confidence,status,note
51608,The Man from Nowhere,Lee Jeong-beom,The Man from Nowhere,2010,Lee Jeong-beom,given,exists,tmdb_id supplied
51739,The Secret World of Arrietty,Hiromasa Yonebayashi,The Secret World of Arrietty,2010,Hiromasa Yonebayashi,given,exists,tmdb_id supplied
23168,The Town,Ben Affleck,The Town,2010,Ben Affleck,given,exists,tmdb_id supplied
4944,Burn After Reading,Joel Coen,Burn After Reading,2008,"Ethan Coen, Joel Coen",given,exists,tmdb_id supplied
4922,The Curious Case of Benjamin Button,David Fincher,The Curious Case of Benjamin Button,2008,David Fincher,given,exists,tmdb_id supplied
388,Inside Man,Spike Lee,Inside Man,2006,Spike Lee,given,exists,tmdb_id supplied
74,War of the Worlds,Steven Spielberg,War of the Worlds,2005,Steven Spielberg,given,exists,tmdb_id supplied
2567,The Aviator,Martin Scorsese,The Aviator,2004,Martin Scorsese,given,exists,tmdb_id supplied
462,Erin Brockovich,Steven Soderbergh,Erin Brockovich,2000,Steven Soderbergh,given,exists,tmdb_id supplied
8077,Alien 3,David Fincher,Alien³,1992,David Fincher,given,exists,tmdb_id supplied
1064021,April,Dea Kulumbegashvili,April,2025,Dea Kulumbegashvili,given,exists,tmdb_id supplied
1114816,Inside the Yellow Cocoon Shell,Pham Thien An,Inside the Yellow Cocoon Shell,2023,Phạm Thiên Ân,given,exists,tmdb_id supplied
728116,The Disciple,Chaitanya Tamhane,The Disciple,2020,Chaitanya Tamhane,given,exists,tmdb_id supplied
468592,Vitalina Varela,Pedro Costa,Vitalina Varela,2019,Pedro Costa,given,exists,tmdb_id supplied
453278,The Rider,Chloe Zhao,The Rider,2018,Chloé Zhao,given,exists,tmdb_id supplied
340487,Certain Women,Kelly Reichardt,Certain Women,2016,Kelly Reichardt,given,exists,tmdb_id supplied
354275,"Right Now, Wrong Then",Hong Sang-soo,"Right Now, Wrong Then",2015,Hong Sang-soo,given,exists,tmdb_id supplied
319995,The Club,Pablo Larrain,The Club,2015,Pablo Larraín,given,exists,tmdb_id supplied
74879,Once Upon a Time in Anatolia,Nuri Bilge Ceylan,Once Upon a Time in Anatolia,2011,Nuri Bilge Ceylan,given,exists,tmdb_id supplied
85525,The Day He Arrives,Hong Sang-soo,The Day He Arrives,2011,Hong Sang-soo,given,exists,tmdb_id supplied
57120,Meek's Cutoff,Kelly Reichardt,Meek's Cutoff,2011,Kelly Reichardt,given,exists,tmdb_id supplied
26280,I Killed My Mother,Xavier Dolan,I Killed My Mother,2009,Xavier Dolan,given,exists,tmdb_id supplied
16804,Departures,Yojiro Takita,Departures,2008,Yojiro Takita,given,exists,tmdb_id supplied
8841,The Class,Laurent Cantet,The Class,2008,Laurent Cantet,given,exists,tmdb_id supplied
10362,Two Lovers,James Gray,Two Lovers,2008,James Gray,given,exists,tmdb_id supplied
4771,Gone Baby Gone,Ben Affleck,Gone Baby Gone,2007,Ben Affleck,given,exists,tmdb_id supplied
4566,Michael Clayton,Tony Gilroy,Michael Clayton,2007,Tony Gilroy,given,exists,tmdb_id supplied
1251,Letters from Iwo Jima,Clint Eastwood,Letters from Iwo Jima,2006,Clint Eastwood,given,exists,tmdb_id supplied
1116,The Wind That Shakes the Barley,Ken Loach,The Wind That Shakes the Barley,2006,Ken Loach,given,exists,tmdb_id supplied
12140,Ghost in the Shell 2: Innocence,Mamoru Oshii,Ghost in the Shell 2: Innocence,2004,Mamoru Oshii,given,exists,tmdb_id supplied
2260,Capturing the Friedmans,Andrew Jarecki,Capturing the Friedmans,2003,Andrew Jarecki,given,exists,tmdb_id supplied
113,"Spring, Summer, Fall, Winter... and Spring",Kim Ki-duk,"Spring, Summer, Fall, Winter... and Spring",2003,Kim Ki-duk,given,exists,tmdb_id supplied
11190,The Return,Andrey Zvyagintsev,The Return,2003,Andrey Zvyagintsev,given,exists,tmdb_id supplied
9606,Metropolis,Rintaro,Metropolis,2001,Rintaro,given,exists,tmdb_id supplied
14242,American Movie,Chris Smith,American Movie,1999,Chris Smith,given,exists,tmdb_id supplied
823,Jin-Roh: The Wolf Brigade,Hiroyuki Okiura,Jin-Roh: The Wolf Brigade,1999,Hiroyuki Okiura,given,exists,tmdb_id supplied
21210,Dil Se,Mani Ratnam,Dil Se..,1998,Mani Ratnam,given,exists,tmdb_id supplied
5910,Hana-bi,Takeshi Kitano,Fireworks,1997,Takeshi Kitano,given,exists,tmdb_id supplied
25355,Irma Vep,Olivier Assayas,Irma Vep,1996,Olivier Assayas,given,exists,tmdb_id supplied
11902,Underground,Emir Kusturica,Underground,1995,Emir Kusturica,given,exists,tmdb_id supplied
26564,Crumb,Terry Zwigoff,Crumb,1995,Terry Zwigoff,given,exists,tmdb_id supplied
10617,Once Upon a Time in China,Tsui Hark,Once Upon a Time in China,1991,Tsui Hark,given,exists,tmdb_id supplied
1644,The Vanishing,George Sluizer,The Vanishing,1993,George Sluizer,given,exists,tmdb_id supplied
13446,Withnail and I,Bruce Robinson,Withnail & I,1987,Bruce Robinson,given,exists,tmdb_id supplied
1694,Re-Animator,Stuart Gordon,Re-Animator,1985,Stuart Gordon,given,exists,tmdb_id supplied
11830,Tampopo,Juzo Itami,Tampopo,1985,Jūzō Itami,given,exists,tmdb_id supplied
13820,Repo Man,Alex Cox,Repo Man,1984,Alex Cox,given,exists,tmdb_id supplied
11948,Merry Christmas Mr. Lawrence,Nagisa Oshima,"Merry Christmas, Mr. Lawrence",1983,Nagisa Ōshima,given,exists,tmdb_id supplied
25623,House,Nobuhiko Obayashi,House,1977,Nobuhiko Obayashi,given,exists,tmdb_id supplied
132,Gimme Shelter,Albert Maysles,Gimme Shelter,1970,"Charlotte Zwerin, David Maysles, Albert Maysles",given,exists,tmdb_id supplied
135,Dont Look Back,D.A. Pennebaker,Bob Dylan – Don't Look Back,1967,D. A. Pennebaker,given,exists,tmdb_id supplied
25504,Shock Corridor,Samuel Fuller,Shock Corridor,1963,Samuel Fuller,given,exists,tmdb_id supplied
11697,The Man Who Shot Liberty Valance,John Ford,The Man Who Shot Liberty Valance,1962,John Ford,given,exists,tmdb_id supplied
34148,Imitation of Life,Douglas Sirk,Imitation of Life,1959,Douglas Sirk,given,exists,tmdb_id supplied
301,Rio Bravo,Howard Hawks,Rio Bravo,1959,Howard Hawks,given,exists,tmdb_id supplied
1712,Giant,George Stevens,Giant,1956,George Stevens,given,exists,tmdb_id supplied
69605,Written on the Wind,Douglas Sirk,Written on the Wind,1956,Douglas Sirk,given,exists,tmdb_id supplied
43316,All That Heaven Allows,Douglas Sirk,All That Heaven Allows,1955,Douglas Sirk,given,exists,tmdb_id supplied
220,East of Eden,Elia Kazan,East of Eden,1955,Elia Kazan,given,exists,tmdb_id supplied
18030,Kiss Me Deadly,Robert Aldrich,Kiss Me Deadly,1955,Robert Aldrich,given,exists,tmdb_id supplied
26596,Johnny Guitar,Nicholas Ray,Johnny Guitar,1954,Nicholas Ray,given,exists,tmdb_id supplied
25955,Pickup on South Street,Samuel Fuller,Pickup on South Street,1953,Samuel Fuller,given,exists,tmdb_id supplied
29376,The Band Wagon,Vincente Minnelli,The Band Wagon,1953,Vincente Minnelli,given,exists,tmdb_id supplied
14580,The Big Heat,Fritz Lang,The Big Heat,1953,Fritz Lang,given,exists,tmdb_id supplied
25673,A Place in the Sun,George Stevens,A Place in the Sun,1951,George Stevens,given,exists,tmdb_id supplied
2769,An American in Paris,Vincente Minnelli,An American in Paris,1951,Vincente Minnelli,given,exists,tmdb_id supplied
32961,The Lavender Hill Mob,Charles Crichton,The Lavender Hill Mob,1951,Charles Crichton,given,exists,tmdb_id supplied
32568,The Man in the White Suit,Alexander Mackendrick,The Man in the White Suit,1951,Alexander Mackendrick,given,exists,tmdb_id supplied
18671,Gun Crazy,Joseph H. Lewis,Gun Crazy,1950,Joseph H. Lewis,given,exists,tmdb_id supplied
17057,In a Lonely Place,Nicholas Ray,In a Lonely Place,1950,Nicholas Ray,given,exists,tmdb_id supplied
16958,The Asphalt Jungle,John Huston,The Asphalt Jungle,1950,John Huston,given,exists,tmdb_id supplied
11898,Kind Hearts and Coronets,Robert Hamer,Kind Hearts and Coronets,1949,Robert Hamer,given,exists,tmdb_id supplied
15794,White Heat,Raoul Walsh,White Heat,1949,Raoul Walsh,given,exists,tmdb_id supplied
946,Letter from an Unknown Woman,Max Ophuls,Letter from an Unknown Woman,1948,Max Ophüls,given,exists,tmdb_id supplied
3089,Red River,Howard Hawks,Red River,1948,Howard Hawks,given,exists,tmdb_id supplied
3090,The Treasure of the Sierra Madre,John Huston,The Treasure of the Sierra Madre,1948,John Huston,given,exists,tmdb_id supplied
3767,Gilda,Charles Vidor,Gilda,1946,Charles Vidor,given,exists,tmdb_id supplied
3088,My Darling Clementine,John Ford,My Darling Clementine,1946,John Ford,given,exists,tmdb_id supplied
887,The Best Years of Our Lives,William Wyler,The Best Years of Our Lives,1946,William Wyler,given,exists,tmdb_id supplied
910,The Big Sleep,Howard Hawks,The Big Sleep,1946,Howard Hawks,given,exists,tmdb_id supplied
14638,The Killers,Robert Siodmak,The Killers,1946,Robert Siodmak,given,exists,tmdb_id supplied
20367,Detour,Edgar G. Ulmer,Detour,1945,Edgar G. Ulmer,given,exists,tmdb_id supplied
17058,Scarlet Street,Fritz Lang,Scarlet Street,1945,Fritz Lang,given,exists,tmdb_id supplied
1939,Laura,Otto Preminger,Laura,1944,Otto Preminger,given,exists,tmdb_id supplied
909,Meet Me in St. Louis,Vincente Minnelli,Meet Me in St. Louis,1944,Vincente Minnelli,given,exists,tmdb_id supplied
198,To Be or Not to Be,Ernst Lubitsch,To Be or Not to Be,1942,Ernst Lubitsch,given,exists,tmdb_id supplied
43266,How Green Was My Valley,John Ford,How Green Was My Valley,1941,John Ford,given,exists,tmdb_id supplied
16305,Sullivan's Travels,Preston Sturges,Sullivan's Travels,1941,Preston Sturges,given,exists,tmdb_id supplied
3086,The Lady Eve,Preston Sturges,The Lady Eve,1941,Preston Sturges,given,exists,tmdb_id supplied
3085,His Girl Friday,Howard Hawks,His Girl Friday,1940,Howard Hawks,given,exists,tmdb_id supplied
596,The Grapes of Wrath,John Ford,The Grapes of Wrath,1940,John Ford,given,exists,tmdb_id supplied
981,The Philadelphia Story,George Cukor,The Philadelphia Story,1940,George Cukor,given,exists,tmdb_id supplied
20334,The Shop Around the Corner,Ernst Lubitsch,The Shop Around the Corner,1940,Ernst Lubitsch,given,exists,tmdb_id supplied
3083,Mr. Smith Goes to Washington,Frank Capra,Mr. Smith Goes to Washington,1939,Frank Capra,given,exists,tmdb_id supplied
1859,Ninotchka,Ernst Lubitsch,Ninotchka,1939,Ernst Lubitsch,given,exists,tmdb_id supplied
3080,Top Hat,Mark Sandrich,Top Hat,1935,Mark Sandrich,given,exists,tmdb_id supplied
3078,It Happened One Night,Frank Capra,It Happened One Night,1934,Frank Capra,given,exists,tmdb_id supplied
195,Trouble in Paradise,Ernst Lubitsch,Trouble in Paradise,1932,Ernst Lubitsch,given,exists,tmdb_id supplied
1242434,Highest 2 Lowest,Spike Lee,Highest 2 Lowest,2025,Spike Lee,given,exists,tmdb_id supplied
1069905,Jay Kelly,Noah Baumbach,Jay Kelly,2025,Noah Baumbach,given,exists,tmdb_id supplied
1038263,Maria,Pablo Larrain,Maria,2024,Pablo Larraín,given,exists,tmdb_id supplied
1140535,Presence,Steven Soderbergh,Presence,2025,Steven Soderbergh,given,exists,tmdb_id supplied
974635,Hit Man,Richard Linklater,Hit Man,2024,Richard Linklater,given,exists,tmdb_id supplied
1020006,Priscilla,Sofia Coppola,Priscilla,2023,Sofia Coppola,given,exists,tmdb_id supplied
744594,White Noise,Noah Baumbach,White Noise,2022,Noah Baumbach,given,exists,tmdb_id supplied
746131,"Paris, 13th District",Jacques Audiard,"Paris, 13th District",2021,Jacques Audiard,given,exists,tmdb_id supplied
511809,West Side Story,Steven Spielberg,West Side Story,2021,Steven Spielberg,given,exists,tmdb_id supplied
552178,Dark Waters,Todd Haynes,Dark Waters,2019,Todd Haynes,given,exists,tmdb_id supplied
28874,Summer Wars,Mamoru Hosoda,Summer Wars,2009,Mamoru Hosoda,given,exists,tmdb_id supplied
10189,Pineapple Express,David Gordon Green,Pineapple Express,2008,David Gordon Green,given,exists,tmdb_id supplied
12133,Step Brothers,Adam McKay,Step Brothers,2008,Adam McKay,given,exists,tmdb_id supplied
7446,Tropic Thunder,Ben Stiller,Tropic Thunder,2008,Ben Stiller,given,exists,tmdb_id supplied
4964,Knocked Up,Judd Apatow,Knocked Up,2007,Judd Apatow,given,exists,tmdb_id supplied
7512,Idiocracy,Mike Judge,Idiocracy,2006,Mike Judge,given,exists,tmdb_id supplied
956,Mission: Impossible III,J.J. Abrams,Mission: Impossible III,2006,J.J. Abrams,given,exists,tmdb_id supplied
1777,Fahrenheit 9/11,Michael Moore,Fahrenheit 9/11,2004,Michael Moore,given,exists,tmdb_id supplied
9316,Ong-Bak,Prachya Pinkaew,Ong-Bak,2003,Prachya Pinkaew,given,exists,tmdb_id supplied
604,The Matrix Reloaded,Lana Wachowski,The Matrix Reloaded,2003,"Lana Wachowski, Lilly Wachowski",given,exists,tmdb_id supplied
1430,Bowling for Columbine,Michael Moore,Bowling for Columbine,2002,Michael Moore,given,exists,tmdb_id supplied
1574,Chicago,Rob Marshall,Chicago,2002,Rob Marshall,given,exists,tmdb_id supplied
15917,Devdas,Sanjay Leela Bhansali,Devdas,2002,Sanjay Leela Bhansali,given,exists,tmdb_id supplied
15370,The Cat Returns,Hiroyuki Morita,The Cat Returns,2002,Hiroyuki Morita,given,exists,tmdb_id supplied
824,Moulin Rouge!,Baz Luhrmann,Moulin Rouge!,2001,Baz Luhrmann,given,exists,tmdb_id supplied
11770,Shaolin Soccer,Stephen Chow,Shaolin Soccer,2001,Stephen Chow,given,exists,tmdb_id supplied
21057,Ocean Waves,Tomomi Mochizuki,Ocean Waves,1993,Tomomi Mochizuki,given,exists,tmdb_id supplied
9355,Mad Max Beyond Thunderdome,George Miller,Mad Max Beyond Thunderdome,1985,"George Miller, George Ogilvie",given,exists,tmdb_id supplied
609,Poltergeist,Tobe Hooper,Poltergeist,1982,"Tobe Hooper, Steven Spielberg",given,exists,tmdb_id supplied
4488,Friday the 13th,Sean S. Cunningham,Friday the 13th,1980,Sean S. Cunningham,given,exists,tmdb_id supplied
36685,The Rocky Horror Picture Show,Jim Sharman,The Rocky Horror Picture Show,1975,Jim Sharman,given,exists,tmdb_id supplied
658,Goldfinger,Guy Hamilton,Goldfinger,1964,Guy Hamilton,given,exists,tmdb_id supplied
646,Dr. No,Terence Young,Dr. No,1962,Terence Young,given,exists,tmdb_id supplied
326382,Zama,Lucrecia Martel,Zama,2017,Lucrecia Martel,given,exists,tmdb_id supplied
290815,Court,Chaitanya Tamhane,Court,2015,Chaitanya Tamhane,given,exists,tmdb_id supplied
26191,35 Shots of Rum,Claire Denis,35 Shots of Rum,2009,Claire Denis,given,exists,tmdb_id supplied
8942,Wendy and Lucy,Kelly Reichardt,Wendy and Lucy,2008,Kelly Reichardt,given,exists,tmdb_id supplied
18421,Climates,Nuri Bilge Ceylan,Climates,2006,Nuri Bilge Ceylan,given,exists,tmdb_id supplied
31026,Distant,Nuri Bilge Ceylan,Distant,2002,Nuri Bilge Ceylan,given,exists,tmdb_id supplied
35172,The Son,Jean-Pierre Dardenne,The Son,2002,"Jean-Pierre Dardenne, Luc Dardenne",given,exists,tmdb_id supplied
24183,La Promesse,Jean-Pierre Dardenne,La Promesse,1996,"Jean-Pierre Dardenne, Luc Dardenne",given,exists,tmdb_id supplied
1136837,Caught by the Tides,Jia Zhangke,Caught by the Tides,2025,Jia Zhangke,given,exists,tmdb_id supplied
1265063,After the Hunt,Luca Guadagnino,After the Hunt,2025,Luca Guadagnino,given,exists,tmdb_id supplied
997113,Hedda,Nia DaCosta,Hedda,2025,Nia DaCosta,given,exists,tmdb_id supplied
1242419,Roofman,Derek Cianfrance,Roofman,2025,Derek Cianfrance,given,exists,tmdb_id supplied
1272166,The Ballad of a Small Player,Edward Berger,Ballad of a Small Player,2025,Edward Berger,given,exists,tmdb_id supplied
1097549,Babygirl,Halina Reijn,Babygirl,2024,Halina Reijn,given,exists,tmdb_id supplied
869291,Cuckoo,Tilman Singer,Cuckoo,2024,Tilman Singer,given,exists,tmdb_id supplied
1239655,Friendship,Andrew DeYoung,Friendship,2025,Andrew DeYoung,given,exists,tmdb_id supplied
1041613,Immaculate,Michael Mohan,Immaculate,2024,Michael Mohan,given,exists,tmdb_id supplied
1214509,In a Violent Nature,Chris Nash,In a Violent Nature,2024,Chris Nash,given,exists,tmdb_id supplied
592831,Megalopolis,Francis Ford Coppola,Megalopolis,2024,Francis Ford Coppola,given,exists,tmdb_id supplied
1211472,September 5,Tim Fehlbaum,September 5,2024,Tim Fehlbaum,given,exists,tmdb_id supplied
1082195,The Order,Justin Kurzel,The Order,2024,Justin Kurzel,given,exists,tmdb_id supplied
729854,Concrete Utopia,Um Tae-hwa,Concrete Utopia,2023,Um Tae-hwa,given,exists,tmdb_id supplied
753336,Origin,Ava DuVernay,Origin,2023,Ava DuVernay,given,exists,tmdb_id supplied
980026,The Promised Land,Nikolaj Arcel,The Promised Land,2023,Nikolaj Arcel,given,exists,tmdb_id supplied
301502,Blonde,Andrew Dominik,Blonde,2022,Andrew Dominik,given,exists,tmdb_id supplied
520023,Bodies Bodies Bodies,Halina Reijn,Bodies Bodies Bodies,2022,Halina Reijn,given,exists,tmdb_id supplied
619778,Malignant,James Wan,Malignant,2021,James Wan,given,exists,tmdb_id supplied
745881,The Medium,Banjong Pisanthanakun,The Medium,2021,Banjong Pisanthanakun,given,exists,tmdb_id supplied
568467,Ammonite,Francis Lee,Ammonite,2020,Francis Lee,given,exists,tmdb_id supplied
653723,Boys State,Amanda McBaine,Boys State,2020,"Amanda McBaine, Jesse Moss",given,exists,tmdb_id supplied
512263,Honey Boy,Alma Har'el,Honey Boy,2019,Alma Har'el,given,exists,tmdb_id supplied
582927,I'm No Longer Here,Fernando Frias,I'm No Longer Here,2019,Luis Fernando Frías de la Parra,given,exists,tmdb_id supplied
617708,La Llorona,Jayro Bustamante,La Llorona,2019,Jayro Bustamante,given,exists,tmdb_id supplied
581528,"The Gangster, the Cop, the Devil",Lee Won-tae,"The Gangster, the Cop, the Devil",2019,Lee Won-tae,given,exists,tmdb_id supplied
551332,The Two Popes,Fernando Meirelles,The Two Popes,2019,Fernando Meirelles,given,exists,tmdb_id supplied
508642,Gonjiam: Haunted Asylum,Jung Bum-shik,Gonjiam: Haunted Asylum,2018,Jung Bum-shik,given,exists,tmdb_id supplied
615173,The Witch: Part 1,Park Hoon-jung,The Witch: Part 2. The Other One,2022,Park Hoon-jung,given,exists,tmdb_id supplied
429197,Vice,Adam McKay,Vice,2018,Adam McKay,given,exists,tmdb_id supplied
399019,The Beguiled,Sofia Coppola,The Beguiled,2017,Sofia Coppola,given,exists,tmdb_id supplied
446354,The Post,Steven Spielberg,The Post,2017,Steven Spielberg,given,exists,tmdb_id supplied
377263,Frantz,Francois Ozon,Frantz,2016,François Ozon,given,exists,tmdb_id supplied
296098,Bridge of Spies,Steven Spielberg,Bridge of Spies,2015,Steven Spielberg,given,exists,tmdb_id supplied
201085,Crimson Peak,Guillermo del Toro,Crimson Peak,2015,Guillermo del Toro,given,exists,tmdb_id supplied
252512,While We're Young,Noah Baumbach,While We're Young,2015,Noah Baumbach,given,exists,tmdb_id supplied
96936,The Bling Ring,Sofia Coppola,The Bling Ring,2013,Sofia Coppola,given,exists,tmdb_id supplied
77930,Magic Mike,Steven Soderbergh,Magic Mike,2012,Steven Soderbergh,given,exists,tmdb_id supplied
44826,Hugo,Martin Scorsese,Hugo,2011,Martin Scorsese,given,exists,tmdb_id supplied
39210,Somewhere,Sofia Coppola,Somewhere,2010,Sofia Coppola,given,exists,tmdb_id supplied
284052,Doctor Strange,Scott Derrickson,Doctor Strange,2016,Scott Derrickson,given,exists,tmdb_id supplied
15916,Angel's Egg,Mamoru Oshii,Angel's Egg,1985,Mamoru Oshii,given,exists,tmdb_id supplied
33324,Harlan County USA,Barbara Kopple,Harlan County U.S.A.,1977,Barbara Kopple,given,exists,tmdb_id supplied
42611,The Sorrow and the Pity,Marcel Ophuls,,,,given,exists,tmdb_id supplied
41212,Titicut Follies,Frederick Wiseman,Titicut Follies,1967,Frederick Wiseman,given,exists,tmdb_id supplied
13365,The Up Series,Michael Apted,49 Up,2006,Michael Apted,given,exists,tmdb_id supplied
84972,Chronicle of a Summer,Jean Rouch,Chronicle of a Summer,1961,"Jean Rouch, Edgar Morin",given,exists,tmdb_id supplied
1410189,Kontinental 25,Radu Jude,Kontinental '25,2025,Radu Jude,given,exists,tmdb_id supplied
878608,Resurrection,Bi Gan,Resurrection,2025,Bi Gan,given,exists,tmdb_id supplied
1249423,Black Dog,Guan Hu,Black Dog,2024,Guan Hu,given,exists,tmdb_id supplied
1098709,Grand Tour,Miguel Gomes,Grand Tour,2024,Miguel Gomes,given,exists,tmdb_id supplied
1082938,On Becoming a Guinea Fowl,Rungano Nyoni,On Becoming a Guinea Fowl,2024,Rungano Nyoni,given,exists,tmdb_id supplied
1214508,Sujo,Astrid Rondero,Sujo,2024,"Astrid Rondero, Fernanda Valadez",given,exists,tmdb_id supplied
988397,Universal Language,Matthew Rankin,Universal Language,2024,Matthew Rankin,given,exists,tmdb_id supplied
1151244,Vermiglio,Maura Delpero,Vermiglio,2024,Maura Delpero,given,exists,tmdb_id supplied
980537,Earth Mama,Savanah Leaf,Earth Mama,2023,Savanah Leaf,given,exists,tmdb_id supplied
1121956,Green Border,Agnieszka Holland,Green Border,2023,Agnieszka Holland,given,exists,tmdb_id supplied
1032760,The Eternal Memory,Maite Alberdi,The Eternal Memory,2023,Maite Alberdi,given,exists,tmdb_id supplied
919570,R.M.N.,Cristian Mungiu,R.M.N.,2022,Cristian Mungiu,given,exists,tmdb_id supplied
662029,Ahed's Knee,Nadav Lapid,Ahed's Knee,2021,Nadav Lapid,given,exists,tmdb_id supplied
797457,Nitram,Justin Kurzel,Nitram,2021,Justin Kurzel,given,exists,tmdb_id supplied
670981,Prayers for the Stolen,Tatiana Huezo,Prayers for the Stolen,2021,Tatiana Huezo,given,exists,tmdb_id supplied
473021,The Souvenir Part II,Joanna Hogg,The Souvenir: Part II,2021,Joanna Hogg,given,exists,tmdb_id supplied
712167,Beginning,Dea Kulumbegashvili,Beginning,2020,Dea Kulumbegashvili,given,exists,tmdb_id supplied
547017,Shirley,Josephine Decker,Shirley,2020,Josephine Decker,given,exists,tmdb_id supplied
564704,Jallikattu,Lijo Jose Pellissery,Jallikattu,2019,Lijo Jose Pellissery,given,exists,tmdb_id supplied
582873,Martin Eden,Pietro Marcello,Martin Eden,2019,Pietro Marcello,given,exists,tmdb_id supplied
477428,The Painted Bird,Vaclav Marhoul,The Painted Bird,2019,Václav Marhoul,given,exists,tmdb_id supplied
547404,House of Hummingbird,Kim Bora,House of Hummingbird,2019,Kim Bora,given,exists,tmdb_id supplied
539685,Rojo,Benjamin Naishtat,Rojo,2018,Benjamín Naishtat,given,exists,tmdb_id supplied
452010,Beauty and the Dogs,Kaouther Ben Hania,Beauty and the Dogs,2017,Kaouther Ben Hania,given,exists,tmdb_id supplied
343674,Gerald's Game,Mike Flanagan,Gerald's Game,2017,Mike Flanagan,given,exists,tmdb_id supplied
349067,Tigers Are Not Afraid,Issa Lopez,Tigers Are Not Afraid,2017,Issa López,given,exists,tmdb_id supplied
339967,Colossal,Nacho Vigalondo,Colossal,2017,Nacho Vigalondo,given,exists,tmdb_id supplied
393729,Divines,Houda Benyamina,Divines,2016,Houda Benyamina,given,exists,tmdb_id supplied
242452,The Attorney,Yang Woo-suk,The Attorney,2013,Yang Woo-seok,given,exists,tmdb_id supplied
157386,The Spectacular Now,James Ponsoldt,The Spectacular Now,2013,James Ponsoldt,given,exists,tmdb_id supplied
46838,Tucker and Dale vs. Evil,Eli Craig,Tucker and Dale vs. Evil,2010,Eli Craig,given,exists,tmdb_id supplied
12289,Red Cliff,John Woo,Red Cliff,2008,John Woo,given,exists,tmdb_id supplied
308,Broken Flowers,Jim Jarmusch,Broken Flowers,2005,Jim Jarmusch,given,exists,tmdb_id supplied
1958,8 Women,Francois Ozon,8 Women,2002,François Ozon,given,exists,tmdb_id supplied
320,Insomnia,Christopher Nolan,Insomnia,2002,Christopher Nolan,given,exists,tmdb_id supplied
4547,Panic Room,David Fincher,Panic Room,2002,David Fincher,given,exists,tmdb_id supplied
1389,Out of Sight,Steven Soderbergh,Out of Sight,1998,Steven Soderbergh,given,exists,tmdb_id supplied
2649,The Game,David Fincher,The Game,1997,David Fincher,given,exists,tmdb_id supplied
577,To Die For,Gus Van Sant,To Die For,1995,Gus Van Sant,given,exists,tmdb_id supplied
872906,Jawan,Atlee,Jawan,2023,Atlee,given,exists,tmdb_id supplied
587412,K.G.F: Chapter 2,Prashanth Neel,K.G.F: Chapter 2,2022,Prashanth Neel,given,exists,tmdb_id supplied
619803,The Roundup,Lee Sang-yong,The Roundup,2022,Lee Sang-yong,given,exists,tmdb_id supplied
423108,The Conjuring: The Devil Made Me Do It,Michael Chaves,The Conjuring: The Devil Made Me Do It,2021,Michael Chaves,given,exists,tmdb_id supplied
464052,Wonder Woman 1984,Patty Jenkins,Wonder Woman 1984,2020,Patty Jenkins,given,exists,tmdb_id supplied
429617,Spider-Man: Far From Home,Jon Watts,Spider-Man: Far From Home,2019,Jon Watts,given,exists,tmdb_id supplied
181812,Star Wars: The Rise of Skywalker,J.J. Abrams,Star Wars: The Rise of Skywalker,2019,J.J. Abrams,given,exists,tmdb_id supplied
351286,Jurassic World: Fallen Kingdom,J.A. Bayona,Jurassic World: Fallen Kingdom,2018,J. A. Bayona,given,exists,tmdb_id supplied
348350,Solo: A Star Wars Story,Ron Howard,Solo: A Star Wars Story,2018,Ron Howard,given,exists,tmdb_id supplied
439079,The Nun,Corin Hardy,The Nun,2018,Corin Hardy,given,exists,tmdb_id supplied
1893,Star Wars: Episode I - The Phantom Menace,George Lucas,Star Wars: Episode I - The Phantom Menace,1999,George Lucas,given,exists,tmdb_id supplied
320001,Ixcanul,Jayro Bustamante,Ixcanul,2015,Jayro Bustamante,given,exists,tmdb_id supplied
362178,Kaili Blues,Bi Gan,Kaili Blues,2016,Bi Gan,given,exists,tmdb_id supplied
319373,Sweet Bean,Naomi Kawase,Sweet Bean,2015,Naomi Kawase,given,exists,tmdb_id supplied
330982,The Childhood of a Leader,Brady Corbet,The Childhood of a Leader,2016,Brady Corbet,given,exists,tmdb_id supplied
256106,Blind Massage,Lou Ye,Blind Massage,2014,Lou Ye,given,exists,tmdb_id supplied
110160,Laurence Anyways,Xavier Dolan,Laurence Anyways,2012,Xavier Dolan,given,exists,tmdb_id supplied
128207,Ship of Theseus,Anand Gandhi,Ship of Theseus,2012,Anand Gandhi,given,exists,tmdb_id supplied
67748,Snowtown,Justin Kurzel,Snowtown,2011,Justin Kurzel,given,exists,tmdb_id supplied
46207,White Material,Claire Denis,White Material,2010,Claire Denis,given,exists,tmdb_id supplied
1730,Inland Empire,David Lynch,Inland Empire,2006,David Lynch,given,exists,tmdb_id supplied
26518,Old Joy,Kelly Reichardt,Old Joy,2006,Kelly Reichardt,given,exists,tmdb_id supplied
40723,Trouble Every Day,Claire Denis,Trouble Every Day,2001,Claire Denis,given,exists,tmdb_id supplied
71883,Redline,Takeshi Koike,Redline,2009,Takeshi Koike,given,exists,tmdb_id supplied
2001,We Own the Night,James Gray,We Own the Night,2007,James Gray,given,exists,tmdb_id supplied
8953,Steamboy,Katsuhiro Otomo,Steamboy,2004,Katsuhiro Otomo,given,exists,tmdb_id supplied
