list_slug,edition_year,film_title,film_year,result,rank,note,source
national-us-indiewire-decade,2019,Kumiko the Treasure Hunter,2014,listed,80,,wikipedia-enum
national-us-indiewire-decade,2019,No Home Movie,2015,listed,81,,wikipedia-enum
national-us-indiewire-decade,2019,High Life,2018,listed,82,,wikipedia-enum
national-us-indiewire-decade,2019,Sunset Song,2015,listed,83,,wikipedia-enum
national-us-indiewire-decade,2019,Synonyms,2019,listed,84,,wikipedia-enum
national-us-indiewire-decade,2019,Beasts of the Southern Wild,2012,listed,85,,wikipedia-enum
national-us-indiewire-decade,2019,The Illusionist,2010,listed,86,,wikipedia-enum
national-us-indiewire-decade,2019,Kate Plays Christine,2016,listed,87,,wikipedia-enum
national-us-indiewire-decade,2019,Her Smell,2018,listed,88,,wikipedia-enum
national-us-indiewire-decade,2019,We Need to Talk About Kevin,2011,listed,89,,wikipedia-enum
national-us-indiewire-decade,2019,Support the Girls,2018,listed,90,,wikipedia-enum
national-us-indiewire-decade,2019,Private Life,2018,listed,91,,wikipedia-enum
national-us-indiewire-decade,2019,Fire at Sea,2016,listed,92,,wikipedia-enum
national-us-indiewire-decade,2019,Spider-Man: Into the Spider-Verse,2018,listed,93,,wikipedia-enum
national-us-indiewire-decade,2019,Mother of George,2013,listed,94,,wikipedia-enum
national-us-indiewire-decade,2019,Happy Hour,2015,listed,95,,wikipedia-enum
national-us-indiewire-decade,2019,The Arbor,2010,listed,96,,wikipedia-enum
national-us-indiewire-decade,2019,Girl Walk // All Day,2011,listed,97,,wikipedia-enum
national-us-indiewire-decade,2019,All These Sleepless Nights,2016,listed,98,,wikipedia-enum
national-us-indiewire-decade,2019,The Great Gatsby,2013,listed,99,,wikipedia-enum
national-us-indiewire-decade,2019,The Loneliest Planet,2011,listed,100,,wikipedia-enum
national-us-indiewire-decade,2019,Inherent Vice,2014,listed,101,,wikipedia-enum
national-ro-rfca-decade,2008,The Reenactment,1968,listed,1,,wikipedia-enum
national-ro-rfca-decade,2008,Forest of the Hanged,1965,listed,2,,wikipedia-enum
national-ro-rfca-decade,2008,The Death of Mr. Lazarescu,2005,listed,3,,wikipedia-enum
national-ro-rfca-decade,2008,"4 Months, 3 Weeks and 2 Days",2007,listed,4,,wikipedia-enum
national-ro-rfca-decade,2008,Sequences,1982,listed,5,,wikipedia-enum
national-ro-rfca-decade,2008,Stone Wedding,1973,listed,6,,wikipedia-enum
national-ro-rfca-decade,2008,The Mill of Good Luck,1957,listed,7,,wikipedia-enum
national-ro-rfca-decade,2008,12:08 East of Bucharest,2006,listed,8,,wikipedia-enum
national-ro-rfca-decade,2008,Microphone Test,1980,listed,9,,wikipedia-enum
national-ro-rfca-decade,2008,The Cruise,1981,listed,10,,wikipedia-enum
national-ca-tiff-top-ten,2015,Atanarjuat: The Fast Runner,2001,listed,1,,wikipedia-enum
national-ca-tiff-top-ten,2015,Mon oncle Antoine,1971,listed,2,,wikipedia-enum
national-ca-tiff-top-ten,2015,The Sweet Hereafter,1997,listed,3,,wikipedia-enum
national-ca-tiff-top-ten,2015,Jesus of Montreal,1989,listed,4,,wikipedia-enum
national-ca-tiff-top-ten,2015,Leolo,1992,listed,5,,wikipedia-enum
national-ca-tiff-top-ten,2015,Goin' Down the Road,1970,listed,6,,wikipedia-enum
national-ca-tiff-top-ten,2015,Dead Ringers,1988,listed,7,,wikipedia-enum
national-ca-tiff-top-ten,2015,C.R.A.Z.Y.,2005,listed,8,,wikipedia-enum
national-ca-tiff-top-ten,2015,My Winnipeg,2007,listed,9,,wikipedia-enum
national-ca-tiff-top-ten,2015,Stories We Tell,2012,listed,10,,wikipedia-enum
national-ca-tiff-top-ten,2015,Orders,1974,listed,10,,wikipedia-enum
national-mx-somos-100,1994,Let's Go with Pancho Villa,1936,listed,1,,wikipedia-enum
national-mx-somos-100,1994,The Young and the Damned,1950,listed,2,,wikipedia-enum
national-mx-somos-100,1994,El compadre Mendoza,1933,listed,3,,wikipedia-enum
national-mx-somos-100,1994,Aventurera,1949,listed,4,,wikipedia-enum
national-mx-somos-100,1994,Una familia de tantas,1948,listed,5,,wikipedia-enum
national-mx-somos-100,1994,Nazarín,1959,listed,6,,wikipedia-enum
national-mx-somos-100,1994,Él,1952,listed,7,,wikipedia-enum
national-mx-somos-100,1994,The Woman of the Port,1933,listed,8,,wikipedia-enum
national-mx-somos-100,1994,The Place Without Limits,1977,listed,9,,wikipedia-enum
national-mx-somos-100,1994,Ahí está el detalle,1940,listed,10,,wikipedia-enum
national-mx-somos-100,1994,Campeón sin corona,1945,listed,11,,wikipedia-enum
national-mx-somos-100,1994,Enamorada,1946,listed,12,,wikipedia-enum
national-mx-somos-100,1994,Pueblerina,1948,listed,13,,wikipedia-enum
national-mx-somos-100,1994,Canoa,1975,listed,14,,wikipedia-enum
national-mx-somos-100,1994,Los hermanos del hierro,1961,listed,15,,wikipedia-enum
national-mx-somos-100,1994,The Exterminating Angel,1962,listed,16,,wikipedia-enum
national-mx-somos-100,1994,Cadena perpetua,1978,listed,17,,wikipedia-enum
national-mx-somos-100,1994,El rey del barrio,1949,listed,18,,wikipedia-enum
national-mx-somos-100,1994,The Skeleton of Mrs. Morales,1959,listed,19,,wikipedia-enum
national-mx-somos-100,1994,Víctimas del pecado,1950,listed,20,,wikipedia-enum
national-mx-somos-100,1994,Tiburoneros,1962,listed,21,,wikipedia-enum
national-mx-somos-100,1994,Distinto amanecer,1943,listed,22,,wikipedia-enum
national-mx-somos-100,1994,Río Escondido,1948,listed,23,,wikipedia-enum
national-mx-somos-100,1994,La oveja negra,1949,listed,24,,wikipedia-enum
national-mx-somos-100,1994,La otra,1946,listed,25,,wikipedia-enum
national-mx-somos-100,1994,"Reed, México insurgente",1970,listed,26,,wikipedia-enum
national-mx-somos-100,1994,Nosotros los pobres,1947,listed,27,,wikipedia-enum
national-mx-somos-100,1994,Salón México,1948,listed,28,,wikipedia-enum
national-mx-somos-100,1994,Doña Perfecta,1950,listed,29,,wikipedia-enum
national-mx-somos-100,1994,Flor silvestre,1943,listed,30,,wikipedia-enum
national-mx-somos-100,1994,La pasión según Berenice,1975,listed,31,,wikipedia-enum
national-mx-somos-100,1994,La sombra del caudillo,1960,listed,32,,wikipedia-enum
national-mx-somos-100,1994,Calabacitas tiernas,1948,listed,33,,wikipedia-enum
national-mx-somos-100,1994,Dos tipos de cuidado,1952,listed,34,,wikipedia-enum
national-mx-somos-100,1994,El vampiro,1957,listed,35,,wikipedia-enum
national-mx-somos-100,1994,La barraca,1944,listed,36,,wikipedia-enum
national-mx-somos-100,1994,María Candelaria,1943,listed,37,,wikipedia-enum
national-mx-somos-100,1994,El suavecito,1950,listed,38,,wikipedia-enum
national-mx-somos-100,1994,La diosa arrodillada,1947,listed,39,,wikipedia-enum
national-mx-somos-100,1994,Los confines,1992,listed,40,,wikipedia-enum
national-mx-somos-100,1994,El gallo de oro,1964,listed,41,,wikipedia-enum
national-mx-somos-100,1994,El topo,1969,listed,42,,wikipedia-enum
national-mx-somos-100,1994,Sensualidad,1950,listed,43,,wikipedia-enum
national-mx-somos-100,1994,El grito,1968,listed,44,,wikipedia-enum
national-mx-somos-100,1994,Danzón,1991,listed,45,,wikipedia-enum
national-mx-somos-100,1994,Susana,1950,listed,46,,wikipedia-enum
national-mx-somos-100,1994,The Criminal Life of Archibaldo de la Cruz,1955,listed,47,,wikipedia-enum
national-mx-somos-100,1994,Tlayucan,1961,listed,48,,wikipedia-enum
national-mx-somos-100,1994,Ladrón de cadáveres,1956,listed,49,,wikipedia-enum
national-mx-somos-100,1994,"Frida, naturaleza viva",1983,listed,50,,wikipedia-enum
national-mx-somos-100,1994,Los tres huastecos,1948,listed,51,,wikipedia-enum
national-mx-somos-100,1994,El bulto,1991,listed,52,,wikipedia-enum
national-mx-somos-100,1994,María de mi corazón,1979,listed,53,,wikipedia-enum
national-mx-somos-100,1994,La noche avanza,1951,listed,54,,wikipedia-enum
national-mx-somos-100,1994,A toda máquina,1951,listed,55,,wikipedia-enum
national-mx-somos-100,1994,Like Water for Chocolate,1992,listed,56,,wikipedia-enum
national-mx-somos-100,1994,México de mis recuerdos,1943,listed,57,,wikipedia-enum
national-mx-somos-100,1994,Los caifanes,1966,listed,58,,wikipedia-enum
national-mx-somos-100,1994,Macario,1959,listed,59,,wikipedia-enum
national-mx-somos-100,1994,El apando,1975,listed,60,,wikipedia-enum
national-mx-somos-100,1994,Cabeza de Vaca,1990,listed,61,,wikipedia-enum
national-mx-somos-100,1994,Juego de mentiras,1967,listed,62,,wikipedia-enum
national-mx-somos-100,1994,Rosauro Castro,1950,listed,63,,wikipedia-enum
national-mx-somos-100,1994,¡Esquina bajan!,1948,listed,64,,wikipedia-enum
national-mx-somos-100,1994,Doña Herlinda and Her Son,1984,listed,65,,wikipedia-enum
national-mx-somos-100,1994,Torero,1956,listed,66,,wikipedia-enum
national-mx-somos-100,1994,Santa,1931,listed,67,,wikipedia-enum
national-mx-somos-100,1994,Gángsters contra charros,1947,listed,68,,wikipedia-enum
national-mx-somos-100,1994,La mujer de Benjamín,1991,listed,69,,wikipedia-enum
national-mx-somos-100,1994,En la palma de tu mano,1950,listed,70,,wikipedia-enum
national-mx-somos-100,1994,Matinée,1976,listed,71,,wikipedia-enum
national-mx-somos-100,1994,Amor a la vuelta de la esquina,1985,listed,72,,wikipedia-enum
national-mx-somos-100,1994,Doña Diabla,1949,listed,73,,wikipedia-enum
national-mx-somos-100,1994,Mecánica nacional,1971,listed,74,,wikipedia-enum
national-mx-somos-100,1994,Doña Bárbara,1943,listed,75,,wikipedia-enum
national-mx-somos-100,1994,Los motivos de Luz,1985,listed,76,,wikipedia-enum
national-mx-somos-100,1994,Cronos,1992,listed,77,,wikipedia-enum
national-mx-somos-100,1994,Ángel de fuego,1991,listed,78,,wikipedia-enum
national-mx-somos-100,1994,Luponini de Chicago,1935,listed,79,,wikipedia-enum
national-mx-somos-100,1994,La perla,1945,listed,80,,wikipedia-enum
national-mx-somos-100,1994,Nocaut,1983,listed,81,,wikipedia-enum
national-mx-somos-100,1994,Santa,1943,listed,82,,wikipedia-enum
national-mx-somos-100,1994,Los tres García,1946,listed,83,,wikipedia-enum
national-mx-somos-100,1994,Águila o sol,1937,listed,84,,wikipedia-enum
national-mx-somos-100,1994,El baisano Jalil,1942,listed,85,,wikipedia-enum
national-mx-somos-100,1994,Janitzio,1934,listed,86,,wikipedia-enum
national-mx-somos-100,1994,Sólo con tu pareja,1991,listed,87,,wikipedia-enum
national-mx-somos-100,1994,Viento negro,1964,listed,88,,wikipedia-enum
national-mx-somos-100,1994,Allá en el Rancho Grande,1936,listed,89,,wikipedia-enum
national-mx-somos-100,1994,Historia de un gran amor,1942,listed,90,,wikipedia-enum
national-mx-somos-100,1994,Escuela de vagabundos,1954,listed,91,,wikipedia-enum
national-mx-somos-100,1994,La malquerida,1949,listed,92,,wikipedia-enum
national-mx-somos-100,1994,Las abandonadas,1944,listed,93,,wikipedia-enum
national-mx-somos-100,1994,Dos monjes,1934,listed,94,,wikipedia-enum
national-mx-somos-100,1994,Illusion Travels by Streetcar,1953,listed,95,,wikipedia-enum
national-mx-somos-100,1994,La cucaracha,1958,listed,96,,wikipedia-enum
national-mx-somos-100,1994,Espaldas mojadas,1953,listed,97,,wikipedia-enum
national-mx-somos-100,1994,The Grey Automobile,1919,listed,98,,wikipedia-enum
national-mx-somos-100,1994,Una carta de amor,1943,listed,99,,wikipedia-enum
national-mx-somos-100,1994,Naufragio,1977,listed,100,,wikipedia-enum
national-ar-encuesta,2022,La Ciénaga,2001,listed,1,,wikipedia-enum
national-ar-encuesta,2022,Invasión,1969,listed,2,,wikipedia-enum
national-ar-encuesta,2022,Tiempo de revancha,1981,listed,3,,wikipedia-enum
national-ar-encuesta,2022,El dependiente,1969,listed,4,,wikipedia-enum
national-ar-encuesta,2022,Crónica de un niño solo,1965,listed,5,,wikipedia-enum
national-ar-encuesta,2022,The Hour of the Furnaces,1968,listed,6,,wikipedia-enum
national-ar-encuesta,2022,"Juan, como si nada hubiera sucedido",1987,listed,7,,wikipedia-enum
national-ar-encuesta,2022,"Pizza, birra, faso",1998,listed,8,,wikipedia-enum
national-ar-encuesta,2022,Silvia Prieto,1999,listed,9,,wikipedia-enum
national-ar-encuesta,2022,Nine Queens,2000,listed,10,,wikipedia-enum
national-ar-encuesta,2022,Juan Moreira,1973,listed,11,,wikipedia-enum
national-ar-encuesta,2022,The Aura,2005,listed,12,,wikipedia-enum
national-ar-encuesta,2022,Los traidores,1973,listed,13,,wikipedia-enum
national-ar-encuesta,2022,El romance del Aniceto y la Francisca,1966,listed,13,,wikipedia-enum
national-ar-encuesta,2022,Las aguas bajan turbias,1952,listed,15,,wikipedia-enum
national-ar-encuesta,2022,Extraordinary Stories,2008,listed,16,,wikipedia-enum
national-ar-encuesta,2022,Esperando la carroza,1985,listed,17,,wikipedia-enum
national-ar-encuesta,2022,Nazareno Cruz y el lobo,1975,listed,18,,wikipedia-enum
national-ar-encuesta,2022,Más allá del olvido,1956,listed,19,,wikipedia-enum
national-ar-encuesta,2022,Zama,2017,listed,20,,wikipedia-enum
national-ar-encuesta,2022,Prisioneros de la tierra,1939,listed,20,,wikipedia-enum
national-ar-encuesta,2022,"Gatica, el mono",1993,listed,22,,wikipedia-enum
national-ar-encuesta,2022,Rosaura a las diez,1958,listed,23,,wikipedia-enum
national-ar-encuesta,2022,Pajarito Gómez,1965,listed,24,,wikipedia-enum
national-ar-encuesta,2022,Los rubios,2003,listed,24,,wikipedia-enum
national-ar-encuesta,2022,La casa del ángel,1957,listed,24,,wikipedia-enum
national-ar-encuesta,2022,Camila,1984,listed,27,,wikipedia-enum
national-ar-encuesta,2022,Tire dié,1960,listed,28,,wikipedia-enum
national-ar-encuesta,2022,The Headless Woman,2008,listed,28,,wikipedia-enum
national-au-best,2018,Mad Max: Fury Road,2015,listed,1,,wikipedia-enum
national-au-best,2018,Animal Kingdom,2010,listed,2,,wikipedia-enum
national-au-best,2018,Samson & Delilah,2009,listed,3,,wikipedia-enum
national-au-best,2018,Chopper,2000,listed,4,,wikipedia-enum
national-au-best,2018,Lantana,2001,listed,5,,wikipedia-enum
national-au-best,2018,The Babadook,2014,listed,6,,wikipedia-enum
national-au-best,2018,The Proposition,2005,listed,7,,wikipedia-enum
national-au-best,2018,Sweet Country,2017,listed,8,,wikipedia-enum
national-au-best,2018,Snowtown,2011,listed,9,,wikipedia-enum
national-au-best,2018,Mystery Road,2013,listed,10,,wikipedia-enum
national-au-best,2018,Moulin Rouge!,2001,listed,11,,wikipedia-enum
national-au-best,2018,Ten Canoes,2006,listed,12,,wikipedia-enum
national-au-best,2018,Look Both Ways,2005,listed,13,,wikipedia-enum
national-au-best,2018,Hail,2011,listed,14,,wikipedia-enum
national-au-best,2018,The Dressmaker,2015,listed,15,,wikipedia-enum
national-au-best,2018,The Dish,2000,listed,16,,wikipedia-enum
national-au-best,2018,Lion,2016,listed,17,,wikipedia-enum
national-au-best,2018,The Tracker,2002,listed,18,,wikipedia-enum
national-au-best,2018,Noise,2007,listed,19,,wikipedia-enum
national-au-best,2018,Kenny,2006,listed,20,,wikipedia-enum
national-au-best,2018,Sherpa,2015,listed,21,,wikipedia-enum
national-au-best,2018,Mary and Max,2009,listed,22,,wikipedia-enum
national-au-best,2018,Hacksaw Ridge,2016,listed,23,,wikipedia-enum
national-au-best,2018,Wolf Creek,2005,listed,24,,wikipedia-enum
national-au-best,2018,Predestination,2014,listed,25,,wikipedia-enum
national-pl-najlepsze,2015,The Promised Land,1975,listed,1,,wikipedia-enum
national-pl-najlepsze,2015,The Saragossa Manuscript,1965,listed,2,,wikipedia-enum
national-pl-najlepsze,2015,Ashes and Diamonds,1958,listed,3,,wikipedia-enum
national-pl-najlepsze,2015,Knife in the Water,1962,listed,4,,wikipedia-enum
national-pl-najlepsze,2015,The Hourglass Sanatorium,1973,listed,5,,wikipedia-enum
national-pl-najlepsze,2015,Night Train,1959,listed,6,,wikipedia-enum
national-pl-najlepsze,2015,Blind Chance,1981,listed,7,,wikipedia-enum
national-pl-najlepsze,2015,Day of the Wacko,2002,listed,8,,wikipedia-enum
national-pl-najlepsze,2015,Mother Joan of the Angels,1961,listed,9,,wikipedia-enum
national-pl-najlepsze,2015,Ida,2013,listed,10,,wikipedia-enum
national-pl-najlepsze,2015,Bad Luck,1960,listed,11,,wikipedia-enum
national-pl-najlepsze,2015,The Cruise,1970,listed,12,,wikipedia-enum
busan-new-currents-award,1996,Rain Clouds over Wushan,1996,won,,,wikipedia-enum
busan-new-currents-award,1997,Motel Cactus,1997,won,,,wikipedia-enum
busan-new-currents-award,1998,Xiao Wu,1997,won,,,wikipedia-enum
busan-new-currents-award,1999,Timeless Melody,1999,won,,,wikipedia-enum
busan-new-currents-award,2000,The Day I Became a Woman,2000,won,,,wikipedia-enum
busan-new-currents-award,2001,Flower Island,2001,won,,,wikipedia-enum
busan-new-currents-award,2002,Jealousy Is My Middle Name,2002,won,,,wikipedia-enum
busan-new-currents-award,2002,The Rite... A Passion,2002,won,,,wikipedia-enum
busan-new-currents-award,2003,The Missing,2003,won,,,wikipedia-enum
busan-new-currents-award,2003,Tiny Snowflakes,2003,won,,,wikipedia-enum
busan-new-currents-award,2004,This Charming Girl,2004,won,,,wikipedia-enum
busan-new-currents-award,2005,Grain in Ear,2005,won,,,wikipedia-enum
busan-new-currents-award,2006,Betelnut,2006,won,,,wikipedia-enum
busan-new-currents-award,2006,Love Conquers All,2006,won,,,wikipedia-enum
busan-new-currents-award,2007,Wonderful Town,2007,won,,,wikipedia-enum
busan-new-currents-award,2007,Life Track,2007,won,,,wikipedia-enum
busan-new-currents-award,2007,Flower in the Pocket,2007,won,,,wikipedia-enum
busan-new-currents-award,2008,Land of Scarecrows,2008,won,,,wikipedia-enum
busan-new-currents-award,2008,Naked of Defenses,2008,won,,,wikipedia-enum
busan-new-currents-award,2009,Kick Off,2009,won,,,wikipedia-enum
busan-new-currents-award,2009,I'm in Trouble,2009,won,,,wikipedia-enum
busan-new-currents-award,2010,The Journals of Musan,2010,won,,,wikipedia-enum
busan-new-currents-award,2010,Bleak Night,2010,won,,,wikipedia-enum
busan-new-currents-award,2011,Mourning,2011,won,,,wikipedia-enum
busan-new-currents-award,2011,Nino,2011,won,,,wikipedia-enum
busan-new-currents-award,2012,36,2012,won,,,wikipedia-enum
busan-new-currents-award,2012,Kayan,2012,won,,,wikipedia-enum
busan-new-currents-award,2013,Pascha,2013,won,,,wikipedia-enum
busan-new-currents-award,2013,Remote Control,2013,won,,,wikipedia-enum
busan-new-currents-award,2014,End of Winter,2014,won,,,wikipedia-enum
busan-new-currents-award,2015,Immortal,2015,won,,,wikipedia-enum
busan-new-currents-award,2015,Walnut Tree,2015,won,,,wikipedia-enum
busan-new-currents-award,2016,The Donor,2016,won,,,wikipedia-enum
busan-new-currents-award,2016,Knife in the Clear Water,2016,won,,,wikipedia-enum
busan-new-currents-award,2017,After My Death,2017,won,,,wikipedia-enum
busan-new-currents-award,2017,Blockage,2017,won,,,wikipedia-enum
busan-new-currents-award,2018,Clean Up,2018,won,,,wikipedia-enum
busan-new-currents-award,2018,Savage,2018,won,,,wikipedia-enum
busan-new-currents-award,2019,Haifa Street,2019,won,,,wikipedia-enum
busan-new-currents-award,2019,Rom,2019,won,,,wikipedia-enum
busan-new-currents-award,2020,A Balance,2020,won,,,wikipedia-enum
busan-new-currents-award,2020,Three,2020,won,,,wikipedia-enum
busan-new-currents-award,2021,The Apartment with Two Women,2021,won,,,wikipedia-enum
busan-new-currents-award,2021,"Farewell, My Hometown",2021,won,,,wikipedia-enum
busan-new-currents-award,2022,A Wild Roomer,2022,won,,,wikipedia-enum
busan-new-currents-award,2022,Shivamma,2022,won,,,wikipedia-enum
busan-new-currents-award,2023,Boli – The Wrestler,2023,won,,,wikipedia-enum
busan-new-currents-award,2023,September 1923,2023,won,,,wikipedia-enum
fespaco-etalon-yennenga,1972,Le Wazzou Polygame,1970,won,,,wikipedia-enum
fespaco-etalon-yennenga,1973,A Thousand and One Hands,1972,won,,,wikipedia-enum
fespaco-etalon-yennenga,1976,Muna Moto,1975,won,,,wikipedia-enum
fespaco-etalon-yennenga,1979,Baara,1978,won,,,wikipedia-enum
fespaco-etalon-yennenga,1981,Djeli,1981,won,,,wikipedia-enum
fespaco-etalon-yennenga,1983,Finyè,1982,won,,,wikipedia-enum
fespaco-etalon-yennenga,1985,Story of a Meeting,1983,won,,,wikipedia-enum
fespaco-etalon-yennenga,1987,Sarraounia,1986,won,,,wikipedia-enum
fespaco-etalon-yennenga,1989,Heritage Africa,1989,won,,,wikipedia-enum
fespaco-etalon-yennenga,1991,Tilaï,1990,won,,,wikipedia-enum
fespaco-etalon-yennenga,1993,Au nom du Christ,1993,won,,,wikipedia-enum
fespaco-etalon-yennenga,1995,Guimba,1995,won,,,wikipedia-enum
fespaco-etalon-yennenga,1997,Buud Yam,1997,won,,,wikipedia-enum
fespaco-etalon-yennenga,1999,Identity Pieces,1998,won,,,wikipedia-enum
fespaco-etalon-yennenga,2001,Ali Zaoua,2000,won,,,wikipedia-enum
fespaco-etalon-yennenga,2003,Waiting for Happiness,2002,won,,,wikipedia-enum
fespaco-etalon-yennenga,2005,Drum,2004,won,,,wikipedia-enum
fespaco-etalon-yennenga,2007,Ezra,2007,won,,,wikipedia-enum
fespaco-etalon-yennenga,2009,Teza,2008,won,,,wikipedia-enum
fespaco-etalon-yennenga,2011,Pegasus,2010,won,,,wikipedia-enum
fespaco-etalon-yennenga,2013,Tey,2012,won,,,wikipedia-enum
fespaco-etalon-yennenga,2015,Fevers,2013,won,,,wikipedia-enum
fespaco-etalon-yennenga,2017,Félicité,2017,won,,,wikipedia-enum
fespaco-etalon-yennenga,2019,The Mercy of the Jungle,2018,won,,,wikipedia-enum
fespaco-etalon-yennenga,2021,The Gravedigger's Wife,2021,won,,,wikipedia-enum
fespaco-etalon-yennenga,2023,Ashkal,2022,won,,,wikipedia-enum
fespaco-etalon-yennenga,2025,"Katanga, la danse des scorpions",2024,won,,,wikipedia-enum
idfa-best-film,1988,Birthplace Unknown,1988,won,,,wikipedia-enum
idfa-best-film,1988,Ksjsiner,1988,won,,,wikipedia-enum
idfa-best-film,1989,Šķērsiela,1988,won,,,wikipedia-enum
idfa-best-film,1990,Christo in Paris,1990,won,,,wikipedia-enum
idfa-best-film,1991,Dreams and Silence,1991,won,,,wikipedia-enum
idfa-best-film,1992,La Memoria del agua,1992,won,,,wikipedia-enum
idfa-best-film,1993,Belovy,1992,won,,,wikipedia-enum
idfa-best-film,1994,Solo de wet van de Favela,1994,won,,,wikipedia-enum
idfa-best-film,1995,Délits Flagrants,1994,won,,,wikipedia-enum
idfa-best-film,1996,Atman,1996,won,,,wikipedia-enum
idfa-best-film,1997,Auf der Kippe,1996,won,,,wikipedia-enum
idfa-best-film,1998,Photographer,1998,won,,,wikipedia-enum
idfa-best-film,1999,André Hazes – Zij gelooft in mij,1999,won,,,wikipedia-enum
idfa-best-film,2000,The Sea That Thinks,2000,won,,,wikipedia-enum
idfa-best-film,2001,Family,2001,won,,,wikipedia-enum
idfa-best-film,2002,Stevie,2002,won,,,wikipedia-enum
idfa-best-film,2003,Checkpoint,2003,won,,,wikipedia-enum
idfa-best-film,2004,Stand van de maan,2004,won,,,wikipedia-enum
idfa-best-film,2005,My Grandmother's House,2005,won,,,wikipedia-enum
idfa-best-film,2006,The Monastery: Mr. Vig and the Nun,2006,won,,,wikipedia-enum
idfa-best-film,2007,Stranded,2007,won,,,wikipedia-enum
idfa-best-film,2008,Burma VJ: Reporting from a Closed Country,2008,won,,,wikipedia-enum
idfa-best-film,2009,Last Train Home,2009,won,,,wikipedia-enum
idfa-best-film,2010,Position Among the Stars,2010,won,,,wikipedia-enum
idfa-best-film,2011,Planet of Snail,2011,won,,,wikipedia-enum
idfa-best-film,2012,First Cousin Once Removed,2012,won,,,wikipedia-enum
idfa-best-film,2013,Song from the Forest,2013,won,,,wikipedia-enum
idfa-best-film,2014,Of Men and War,2014,won,,,wikipedia-enum
idfa-best-film,2015,Don Juan,2015,won,,,wikipedia-enum
idfa-best-film,2016,Nowhere to Hide,2016,won,,,wikipedia-enum
idfa-best-film,2017,The Other Side of Everything,2017,won,,,wikipedia-enum
idfa-best-film,2018,Reason,2018,won,,,wikipedia-enum
idfa-best-film,2019,In a Whisper,2019,won,,,wikipedia-enum
idfa-best-film,2020,Radiograph of a Family,2020,won,,,wikipedia-enum
idfa-best-film,2021,Octopus,2021,won,,,wikipedia-enum
idfa-best-film,2022,Manifesto,2022,won,,,wikipedia-enum
idfa-best-film,2023,1489,2023,won,,,wikipedia-enum
idfa-best-film,2024,Trains,2024,won,,,wikipedia-enum
idfa-best-film,2025,A Fox Under a Pink Moon,2025,won,,,wikipedia-enum
cph-dox-dox-award,2003,Dans Grozny Dans,2002,won,,,wikipedia-enum
cph-dox-dox-award,2004,Darwin's Nightmare,2004,won,,,wikipedia-enum
cph-dox-dox-award,2004,The 3 Rooms of Melancholia,2004,won,,,wikipedia-enum
cph-dox-dox-award,2005,Workingman's Death,2005,won,,,wikipedia-enum
cph-dox-dox-award,2005,The White Diamond,2004,won,,,wikipedia-enum
cph-dox-dox-award,2006,Black Sun,2005,won,,,wikipedia-enum
cph-dox-dox-award,2007,Santa Fe Street,2007,won,,,wikipedia-enum
cph-dox-dox-award,2008,Burma VJ,2008,won,,,wikipedia-enum
cph-dox-dox-award,2009,Trash Humpers,2009,won,,,wikipedia-enum
cph-dox-dox-award,2010,Le Quattro Volte,2010,won,,,wikipedia-enum
cph-dox-dox-award,2011,Two Years at Sea,2011,won,,,wikipedia-enum
cph-dox-dox-award,2012,The Act of Killing,2012,won,,,wikipedia-enum
cph-dox-dox-award,2013,Bloody Beans,2013,won,,,wikipedia-enum
cph-dox-dox-award,2014,The Look of Silence,2014,won,,,wikipedia-enum
cph-dox-dox-award,2015,God Bless the Child,2015,won,,,wikipedia-enum
cph-dox-dox-award,2017,Last Men in Aleppo,2017,won,,,wikipedia-enum
cph-dox-dox-award,2018,The Raft,2018,won,,,wikipedia-enum
cph-dox-dox-award,2019,Ridge,2019,won,,,wikipedia-enum
cph-dox-dox-award,2020,Songs of Repression,2020,won,,,wikipedia-enum
cph-dox-dox-award,2021,The Last Shelter,2021,won,,,wikipedia-enum
cph-dox-dox-award,2022,The Eclipse,2022,won,,,wikipedia-enum
cph-dox-dox-award,2023,Motherland,2023,won,,,wikipedia-enum
cph-dox-dox-award,2024,The Flats,2024,won,,,wikipedia-enum
cph-dox-dox-award,2025,Always,2025,won,,,wikipedia-enum
annecy-cristal-feature,1985,Heroic Times,1984,won,,,wikipedia-enum
annecy-cristal-feature,1987,When the Wind Blows,1986,won,,,wikipedia-enum
annecy-cristal-feature,1989,Alice,1988,won,,,wikipedia-enum
annecy-cristal-feature,1991,Robinson & Co.,1991,won,,,wikipedia-enum
annecy-cristal-feature,1993,Porco Rosso,1992,won,,,wikipedia-enum
annecy-cristal-feature,1995,Pom Poko,1994,won,,,wikipedia-enum
annecy-cristal-feature,1997,James and the Giant Peach,1996,won,,,wikipedia-enum
annecy-cristal-feature,1998,I Married a Strange Person!,1997,won,,,wikipedia-enum
annecy-cristal-feature,1999,Kirikou and the Sorceress,1998,won,,,wikipedia-enum
annecy-cristal-feature,2001,Mutant Aliens,2001,won,,,wikipedia-enum
annecy-cristal-feature,2002,"My Beautiful Girl, Mari",2002,won,,,wikipedia-enum
annecy-cristal-feature,2003,My Life as McDull,2001,won,,,wikipedia-enum
annecy-cristal-feature,2004,Oseam,2003,won,,,wikipedia-enum
annecy-cristal-feature,2005,The District!,2004,won,,,wikipedia-enum
annecy-cristal-feature,2006,Renaissance,2006,won,,,wikipedia-enum
